1	15933	81
2	26758	80
9	70560	78
10	75915	73
16	104474	71
18	113377	70
19	118505	66
21	129493	65
23	140355	63
27	161098	62
31	183657	58
32	189459	57
33	194992	56
36	212142	55
40	236859	54
41	243175	53
46	274515	52
47	280876	51
60	343857	49
71	393276	47
75	411919	44
79	430877	43
87	469501	41
95	506471	40
97	516092	39
126	661302	37
142	735069	36
148	763721	34
159	817528	32
160	822519	31
167	857403	30
198	1010648	29
208	1056634	28
227	1135883	26
239	1188926	24
243	1206011	23
247	1223203	21
258	1268022	19
260	1275045	18
419	1875175	17
455	2009677	16
456	2013087	15
537	2309474	13
725	3021523	12
803	3314248	11
1030	4100308	10
1177	4598646	9
1406	5350408	8
2357	8498967	7
2753	9789464	6
5594	18869373	5
20888	66833067	4
28336	90364811	3
1675113	7670717755	2
1675860	7673058868	1
7062187	33147104674	0
