1	18511	67
3	42357	66
5	60586	65
6	69127	60
9	94045	57
10	102385	56
12	118022	55
18	158817	54
20	171251	52
23	191954	50
24	198983	47
28	226740	46
30	241036	43
35	302715	42
37	317588	41
39	331411	37
42	353064	35
54	430549	32
78	578728	29
83	607826	28
96	687741	27
98	700009	26
118	808100	24
119	813427	23
134	895931	20
191	1195183	19
200	1246480	18
246	1496070	17
255	1542431	16
258	1559655	15
302	1792313	14
358	2081913	13
375	2173459	12
398	2292053	11
427	2448243	10
540	3005984	9
730	3938385	8
1389	7087206	6
8197	38641079	5
10983	51298608	4
11011	51431638	3
11482	53638541	2
12899	60031819	1
20000000	86758723896	1
