1	16784	86
4	55086	73
7	89604	71
8	99478	66
9	108685	63
12	133661	62
14	150810	60
51	503622	59
53	519067	58
65	606993	57
68	627370	54
159	1369265	53
162	1391115	52
165	1412856	51
166	1420019	48
174	1477365	47
183	1549776	45
187	1577663	44
203	1676180	43
204	1682536	42
207	1702260	40
222	1798326	37
229	1839494	36
239	1901158	35
240	1906973	33
244	1930283	30
251	1971571	29
255	1993282	28
272	2095001	27
287	2183639	26
293	2216129	25
294	2221256	22
309	2302635	20
310	2308810	19
326	2401845	18
350	2531986	17
691	4730296	15
707	4821876	14
725	4922333	13
735	4977179	12
2740	17340553	11
2773	17523824	9
3717	23042452	8
3723	23076812	7
3787	23409905	6
3813	23546178	5
19884	112133803	4
19887	112149809	3
46094	246424426	2
46391	247905048	1
109280	560174860	0
