1	17369	68
10	120479	61
11	133178	60
18	209805	57
23	254089	55
24	262081	54
25	270269	52
88	760386	51
95	805474	50
96	811359	49
103	856347	47
104	863441	45
105	870464	43
115	938858	41
121	985566	40
122	993084	39
275	2112757	37
277	2125030	34
287	2190656	33
289	2203443	32
296	2242448	31
300	2266389	30
308	2315855	27
532	3848645	26
543	3915404	25
553	3973148	24
559	4011301	23
565	4048020	22
566	4054480	21
567	4060818	20
570	4080027	19
582	4156460	17
585	4175552	16
601	4265527	15
1606	10738781	14
1616	10795492	13
1641	10934007	12
1644	10950661	11
2161	14006666	10
2175	14081089	9
3771	23564326	8
7650	46145843	7
7772	46751492	6
8571	51228332	5
8672	51737246	4
8676	51757649	3
25142	139340800	2
25672	142022668	1
448659	2194553536	0
