1	10131	53
2	17605	52
3	22216	49
4	25724	47
5	28683	46
6	31077	45
8	36105	43
10	44705	38
11	50156	37
14	63603	34
16	72964	32
17	77121	31
42	158915	29
45	167559	28
49	178238	25
52	185655	24
82	272303	23
85	279872	22
87	284521	20
169	522708	19
181	551909	18
184	559107	17
193	582203	16
208	616779	15
216	635122	14
404	1122330	13
424	1173810	12
426	1178862	11
439	1209604	9
1486	3685739	8
1520	3755188	7
1538	3791864	6
1547	3809958	5
2715	6251011	4
2762	6331306	3
7396	15571124	2
15425	30599951	1
327544	756872599	0
