1	15075	66
2	24685	59
7	50709	58
15	85901	56
16	90226	54
20	108247	52
22	118013	50
23	122795	48
24	127774	46
25	132253	44
27	142040	43
29	151662	40
30	156346	37
35	179678	36
37	188127	32
38	192310	31
66	300240	29
76	340591	28
111	480694	27
112	484968	26
119	513708	24
121	521401	23
130	557724	21
142	606049	18
148	629594	17
169	706552	16
184	755896	14
200	807665	13
216	863271	12
282	1076181	11
391	1435322	10
398	1459851	9
479	1724707	8
493	1767520	7
687	2343830	6
1478	4626691	5
1753	5432539	4
3068	9139339	3
7643	24954971	2
10248	32257915	1
20000000	79385852230	1
