1	31391	107
4	85914	104
6	113617	101
12	182289	100
13	193871	99
15	217558	97
22	294548	96
23	306474	93
24	318108	89
25	329868	86
27	352955	85
33	414611	83
37	457458	81
38	468108	80
39	478720	76
43	521927	75
45	543152	71
49	582788	70
60	691527	68
63	724113	67
65	747085	66
67	769808	64
71	814369	63
75	855584	62
81	912270	61
90	991569	58
98	1065678	56
104	1122576	55
106	1140993	54
114	1211193	53
121	1272610	52
123	1290881	50
124	1300633	49
133	1386361	48
146	1505811	47
162	1633452	46
169	1690733	45
175	1741670	42
189	1858045	40
193	1891215	39
196	1915904	38
211	2044347	36
221	2126176	34
240	2276167	32
287	2636513	31
290	2661469	29
309	2822068	28
332	3003082	27
347	3116448	25
392	3435104	22
428	3699767	21
436	3756669	20
506	4265436	19
536	4495692	17
665	5419646	16
674	5496304	15
767	6165688	14
1053	8177011	13
1147	8847762	12
1350	10210551	11
1377	10390999	10
2322	16743516	9
2373	17075495	8
3778	26439609	6
4010	28017870	5
4271	29802553	4
5450	37415601	3
7886	53259170	2
9007	60533522	1
20000000	116976512511	1
