1	22524	87
7	89264	86
11	144266	84
14	168558	81
15	176692	80
19	208964	78
23	236226	76
24	243767	73
26	258563	71
32	303310	69
35	324128	68
36	331454	67
41	367172	66
43	381279	64
47	406775	63
48	414170	61
50	428800	60
51	436015	59
58	487361	57
63	521832	53
76	603946	50
78	615747	47
91	694648	45
101	758102	44
104	775849	42
110	813400	40
114	839863	38
123	892812	37
124	900065	36
127	922769	35
129	935570	34
152	1085249	32
158	1123663	31
159	1130815	30
173	1226432	29
179	1261901	28
187	1306032	27
230	1535374	26
241	1605258	25
279	1828825	24
284	1858313	23
298	1942354	22
331	2125732	21
335	2146176	20
346	2204414	19
390	2449392	18
403	2515340	17
405	2526739	16
416	2593502	15
419	2612421	14
450	2787532	13
451	2793169	12
496	3030659	11
542	3268006	10
592	3521193	9
611	3615941	8
691	4009165	7
697	4040473	6
733	4220567	5
1124	6154823	4
1351	7305177	3
1704	8978748	2
1859	9718097	1
2684	13548007	0
