1	42599	108
6	135928	107
7	152543	106
10	201370	103
13	246239	102
15	273554	101
16	287277	98
19	328886	97
23	383972	94
29	465374	92
31	491866	91
36	554079	90
40	603830	88
43	639313	85
48	701762	83
51	739753	81
57	810585	80
60	844810	75
62	869131	74
63	881688	68
67	932178	66
83	1115517	65
86	1148424	64
89	1180015	63
103	1320594	62
105	1342143	60
108	1374937	58
121	1508557	57
127	1567692	56
131	1607059	54
133	1627288	51
146	1760978	49
164	1934065	48
165	1943646	47
210	2360784	45
218	2431022	44
229	2533043	42
249	2724322	40
256	2793716	39
294	3142282	38
305	3243984	36
311	3303682	35
315	3348207	34
354	3698578	33
417	4251828	32
525	5202248	28
552	5444771	27
704	6753323	26
712	6820782	25
757	7176859	24
957	8740784	23
1043	9409168	22
1271	11127556	21
1410	12211658	20
1424	12328397	19
1447	12507908	18
1680	14258580	17
1722	14579080	16
2025	16948075	15
2243	18595347	14
2591	21240542	13
2883	23437418	12
2905	23600401	11
3326	26633848	10
3671	29178926	9
3891	30822690	8
4872	37951520	7
5492	42410319	6
6003	46062469	5
8114	61485472	4
11580	86644332	3
14802	109926666	2
295376	2111895441	1
4811730	35960590492	0
