1	13446	61
7	55163	45
8	62639	44
13	84744	43
15	91644	39
17	98940	38
18	102100	37
19	106050	36
24	123370	35
27	133716	34
102	437128	33
120	497219	32
122	506084	31
124	514087	30
135	557392	29
139	574625	28
143	593431	24
148	615091	23
150	622446	22
157	649160	21
161	664924	20
483	2332703	19
485	2342242	17
492	2376259	16
499	2407450	15
816	3977297	14
848	4101345	13
1052	5062881	10
2015	9636040	9
2854	13576222	8
2917	13819199	7
2963	13995888	6
3066	14395281	5
3481	16293773	4
4489	20732412	3
23469	96852055	2
30612	124698668	1
159679	429117451	0
