1	23861	89
2	38531	81
3	48824	80
5	64713	79
6	71219	77
17	197648	75
18	204562	74
58	536615	73
60	548583	69
64	572561	67
70	606141	66
119	953683	64
120	958692	63
121	963621	62
127	994768	60
135	1037550	58
205	1490951	56
211	1524449	54
217	1557666	52
220	1573731	51
223	1589687	50
225	1601103	49
326	2233566	48
330	2256205	47
331	2262825	46
332	2269349	45
336	2293673	44
344	2338192	43
354	2404388	42
369	2489961	41
371	2498577	40
374	2513219	39
592	3917847	38
597	3945502	37
599	3957164	36
603	3979540	34
972	6158153	33
985	6230023	31
995	6278444	30
1013	6375373	29
1528	9468441	28
1534	9500049	27
1575	9699521	26
1578	9714837	25
2135	12839074	24
2136	12842839	23
3050	17656594	22
3057	17687585	21
3068	17738250	20
3076	17774624	18
3087	17828950	17
3940	21994391	16
5767	31451590	15
5778	31502860	14
6404	34527826	13
6423	34605121	12
9635	50068258	11
14424	72801832	10
14561	73349833	9
14569	73379093	8
23044	116557129	7
23121	117050513	5
24504	126967191	4
36528	210879101	3
61333	316962538	2
301201	1938803765	1
20000000	122872639513	1
