1	34469	115
6	137934	112
10	208332	111
16	297401	109
19	341890	106
22	382334	105
25	422258	104
26	435930	102
29	474864	101
31	500563	99
40	612414	98
43	647542	95
46	680814	94
48	702187	93
53	754690	91
57	797626	90
58	808911	88
59	820857	86
61	843950	84
70	941647	83
72	964688	81
75	997004	80
76	1007719	79
77	1018981	78
81	1065322	77
91	1175831	75
99	1261978	74
124	1514704	72
128	1553664	71
139	1670907	68
152	1802562	67
174	2019202	65
177	2048078	64
198	2254493	62
204	2313513	61
214	2417786	60
220	2477502	59
228	2559034	58
235	2636314	57
236	2646108	56
240	2685752	55
247	2755667	54
250	2784811	52
259	2874803	51
269	2965689	50
288	3135512	49
297	3217919	48
304	3279941	47
309	3323605	46
361	3779200	45
380	3953607	44
396	4099951	43
407	4206251	41
428	4397785	40
453	4624650	39
484	4899448	38
487	4927807	37
525	5260261	36
533	5331750	35
605	5935526	34
616	6030011	33
638	6216533	32
672	6501701	31
712	6848756	30
724	6955795	29
729	7002357	28
772	7370225	27
774	7388932	26
790	7526107	25
814	7736727	24
837	7946593	23
849	8050212	22
983	9161956	21
1138	10402963	19
1162	10589391	17
1200	10886194	16
1204	10920181	15
1288	11607220	14
1336	11983112	13
1894	16116649	12
1949	16538030	11
2112	17776968	10
2306	19212275	9
2448	20270537	8
2616	21521309	7
3314	26686057	6
5369	41828820	5
11098	83534328	4
12029	90331185	3
12203	91636906	2
520111	3769565312	1
20000000	125334919879	1
