1	37230	116
2	61224	115
14	332137	111
18	400511	109
49	983131	107
56	1097089	102
59	1148015	101
63	1210068	99
67	1270852	97
69	1299923	95
70	1317913	92
71	1335643	91
72	1353198	88
76	1420126	86
78	1451491	84
83	1529272	82
90	1633814	79
92	1663318	78
94	1693291	77
99	1763421	76
100	1778197	75
247	4143278	74
251	4206062	71
341	5635027	69
343	5663346	67
353	5798247	65
416	6790926	64
427	6945247	62
428	6958414	61
431	6999226	60
432	7013540	59
437	7084993	58
442	7155152	57
447	7222117	55
451	7276021	53
687	10815579	52
691	10867294	51
698	10958368	50
699	10973061	49
701	11001337	47
707	11086744	46
721	11278386	45
724	11316698	44
725	11329624	43
726	11343004	42
730	11395451	41
732	11423144	40
945	14439694	39
952	14519040	38
1649	24297523	36
1654	24349692	35
1686	24707222	34
1697	24822762	33
1703	24891152	31
1985	28785490	30
1990	28844110	29
1995	28907108	28
2006	29032905	27
2011	29085857	26
3043	42714025	25
3048	42761784	24
3563	49248901	23
3592	49588653	22
5446	73460525	21
5450	73508909	20
5469	73722730	19
5475	73782898	18
5508	74133760	17
8183	107272663	16
8200	107452569	15
8273	108195394	14
8332	108781554	13
8355	109008212	12
18415	224607258	11
18470	225171881	10
19087	231321340	9
19467	235132959	8
19529	235764157	7
27382	323777361	6
27416	324115092	5
31921	372009897	4
38941	447928865	3
39587	453812693	2
213352	2107937306	1
647406	5760254044	0
