1	27920	109
3	65630	106
5	96118	104
8	137570	103
13	203354	101
15	228394	100
16	240487	98
20	287592	96
21	299646	94
25	347463	93
29	389563	91
30	399699	90
31	411738	89
33	434922	86
35	458735	82
37	482813	80
39	505753	78
41	529033	77
48	612811	76
49	623890	73
50	634993	72
51	646608	69
54	679503	67
55	691423	66
64	803695	64
85	1004735	63
100	1161608	62
104	1200594	61
107	1231114	60
113	1292953	58
131	1461674	57
139	1528142	56
140	1536615	55
146	1587975	53
153	1652468	52
156	1682030	51
180	1904590	48
201	2096066	47
213	2201247	45
243	2462001	43
249	2516081	42
250	2525731	41
257	2598767	40
284	2834037	39
287	2863661	38
289	2884864	37
304	3030565	36
322	3187506	35
333	3274670	34
339	3323988	33
377	3650133	32
407	3897738	30
422	4024522	29
424	4042478	28
429	4085504	27
463	4386275	26
488	4601490	25
561	5184042	23
604	5508950	21
670	6048959	20
718	6432354	19
729	6521354	18
862	7596105	16
903	7908425	15
983	8535139	14
1202	10219919	13
1366	11419454	12
1712	14012115	11
2122	17065522	10
2705	21258985	9
2792	21866735	8
2917	22746408	7
3822	29012624	6
3990	30202183	5
5521	40932842	4
5802	42919932	3
5853	43276265	2
174186	1187842711	1
20000000	137215915652	1
