1	19619	86
2	32784	84
3	43646	83
6	73662	80
8	97637	52
57	528948	51
59	544337	49
64	579413	48
68	608075	46
74	651611	45
75	658255	43
77	670797	41
85	732377	40
180	1501683	39
181	1511203	37
232	1887876	35
233	1895154	30
248	2004893	29
249	2013081	28
252	2031825	27
253	2037300	26
259	2075375	23
260	2081262	22
265	2112967	21
1083	7905323	20
1091	7960313	18
1119	8128692	17
1124	8158444	16
1427	10167919	14
1437	10219921	13
2486	16749991	12
2500	16824661	11
2508	16868612	10
3009	20019542	9
4947	31660266	8
5928	37260501	7
7570	46802172	6
9728	59060871	5
9800	59424646	4
10526	63049587	3
25396	143432606	2
29650	165806690	1
203391	1047401053	0
