1	16471	66
3	41651	60
6	72743	56
26	272841	55
31	310190	54
43	404732	52
50	446010	49
56	480741	48
87	691170	47
88	696309	44
90	707290	42
92	719508	41
147	1055080	39
166	1149859	38
167	1155053	36
172	1180057	35
175	1194474	34
181	1226361	33
183	1236528	32
186	1250134	31
196	1299546	30
198	1310251	27
209	1367738	26
212	1383412	25
220	1424032	23
238	1514434	22
588	3517676	21
831	4793357	20
832	4798634	17
835	4814239	16
836	4819092	15
863	4951401	14
962	5404189	13
968	5431276	11
2142	11498803	9
2205	11790681	8
2219	11854674	7
2246	11978289	6
2268	12077709	5
3656	18907870	4
3689	19061056	3
3724	19214915	2
21208	102280260	1
26035	124520653	0
