1	19806	75
5	76615	74
6	89292	73
9	127975	66
10	141735	65
12	164825	64
14	186700	63
73	837913	62
79	890665	60
80	898950	57
83	924024	56
84	932120	55
86	949051	54
87	957654	51
88	966184	49
90	983767	48
95	1028327	45
199	1944221	43
268	2556511	42
269	2564592	41
275	2606273	40
283	2662829	39
294	2739585	38
309	2849144	36
313	2876274	35
314	2883189	33
318	2911440	31
322	2941063	30
324	2955231	29
333	3016468	28
335	3031052	26
571	5024235	25
575	5054007	22
598	5218286	21
609	5290668	20
612	5310879	19
613	5317854	18
616	5340178	17
624	5396692	16
644	5537929	15
2212	17147140	14
2216	17172199	13
2224	17223690	12
2245	17354436	11
2324	17834860	10
2403	18328042	9
3432	25662922	8
3829	28553446	7
3891	28954131	6
3894	28973997	5
4065	30005017	4
7968	56890592	3
13618	92847900	2
13822	94001545	1
13893	94408090	0
