1	21507	88
3	47670	79
21	183077	75
22	189014	73
24	201303	69
25	207388	67
26	213205	66
32	247350	63
33	252641	60
34	258430	59
83	627870	56
86	643907	54
90	667781	53
91	672667	51
145	1003293	50
148	1018694	49
153	1050842	47
166	1125034	46
170	1141287	43
178	1180302	42
271	1696325	41
274	1712433	39
451	2678773	38
456	2699228	37
466	2745203	35
468	2754931	31
473	2786909	30
741	4239149	29
743	4251725	27
760	4332650	26
768	4369091	25
904	5083204	24
905	5086926	23
906	5091069	22
917	5145210	21
923	5172184	20
1662	8802426	19
1701	8952637	18
2193	11173011	17
2601	13018232	16
3270	16049158	14
3882	18853939	13
3919	18999542	12
3937	19060887	11
6169	28629531	10
6173	28645032	9
13918	60975273	8
13929	61019480	7
14068	61554026	6
14992	65268473	5
15160	65866373	4
35559	145945344	3
36283	148498470	2
37114	151439225	1
127130	487210584	0
