1	25896	93
59	870327	92
61	895695	90
63	921011	87
64	933960	86
70	1008703	85
121	1713700	84
128	1801019	83
135	1884500	81
137	1908443	80
141	1958094	78
142	1971329	77
149	2059546	76
150	2071924	73
151	2084403	72
152	2096834	70
158	2169512	69
160	2194294	68
162	2217777	67
163	2229678	65
168	2288548	64
173	2347270	63
176	2382335	62
179	2418786	60
182	2453719	59
183	2464949	58
184	2476698	56
185	2488222	55
190	2545409	54
197	2621639	53
202	2677212	52
212	2787467	51
213	2798139	50
214	2808473	49
216	2830894	48
217	2842707	47
221	2888427	46
225	2933935	45
229	2978407	44
1027	12129776	42
1050	12365053	41
1062	12486979	39
1064	12505906	38
1068	12545479	36
1071	12574647	35
1079	12651801	34
1085	12709610	33
1087	12728724	32
1088	12738582	31
1100	12855969	28
1104	12895992	27
1112	12971724	26
1118	13034307	25
1652	18386187	24
2795	30305206	23
2814	30462877	21
4573	47770843	20
4628	48234206	18
5683	58811099	17
6908	71202519	16
6910	71220195	15
6951	71562778	14
6965	71679833	13
6982	71817165	12
6993	71917721	11
15332	149548343	10
15446	150452613	9
15535	151169238	7
15795	153215338	6
15982	154770517	5
50569	453700411	4
55552	493285485	3
128318	1090990219	2
813385	6057185079	1
9640710	67218348301	0
