1	25287	93
2	43944	91
4	77047	90
5	92137	89
59	874509	86
75	1054326	82
106	1456371	81
114	1537902	80
120	1600333	76
121	1609719	74
126	1658040	73
128	1678814	72
129	1688573	71
131	1708065	69
133	1728333	68
138	1777711	66
142	1819323	65
143	1829917	64
146	1861165	63
148	1881800	62
154	1943154	61
161	2011279	60
322	3786134	57
327	3833676	56
332	3878109	55
333	3892188	54
345	4004263	53
359	4130855	52
363	4168730	51
366	4198191	50
372	4256328	49
382	4358108	48
391	4442392	47
397	4498586	46
398	4509141	44
399	4519320	43
730	8039229	41
1064	11515768	39
1067	11544478	38
1366	14653260	37
1382	14803562	36
1385	14830082	33
1687	17842934	32
1692	17887734	31
1735	18261826	30
1757	18445241	29
1786	18701595	28
1815	18968000	27
1849	19263196	26
1865	19398944	25
1889	19592116	24
1894	19632486	23
1920	19848903	22
1927	19908435	21
3294	33030923	20
3339	33408042	19
3389	33832650	18
3474	34478156	17
3527	34910934	16
8218	77515475	15
8266	77874665	14
8326	78337463	13
9526	88571021	12
9660	89570496	11
9855	91039359	10
10052	92493989	9
13706	112612147	8
13960	113656557	7
15393	119511345	6
44892	251511675	5
45964	255830349	4
120627	569668316	3
148329	682293483	2
344913	1488336592	1
345735	1491636762	0
