1	32302	122
3	84491	120
9	237852	118
11	283154	115
13	325003	112
16	383766	111
20	456975	109
22	491286	108
24	525661	106
26	560103	105
27	577370	101
129	2434582	99
132	2482334	98
136	2543877	97
219	3961642	96
221	3992005	95
222	4007805	94
226	4074226	93
227	4090624	92
229	4122807	90
233	4186767	89
239	4281301	88
245	4371481	87
253	4487608	85
254	4502351	83
256	4531309	80
262	4621751	79
266	4681514	77
268	4714719	76
274	4799944	75
275	4815027	72
278	4858132	71
292	5054671	70
293	5068028	69
299	5148400	67
301	5175679	66
312	5327298	65
321	5453697	64
327	5535216	62
333	5614463	61
342	5738964	60
347	5811671	58
349	5840920	55
357	5956936	54
360	5999431	53
365	6066903	52
373	6174185	50
1384	22047086	49
1392	22154678	48
1397	22220145	47
1416	22465962	46
1425	22584336	43
1437	22740906	42
1441	22792259	40
1450	22906391	39
1471	23182870	38
1473	23210223	37
1479	23291608	36
1488	23405078	35
1492	23458512	33
1508	23664960	32
1530	23937240	30
1547	24135257	29
1549	24158029	28
1554	24221402	27
1605	24861043	26
2157	32136354	25
2181	32414793	24
2182	32426809	22
2198	32613763	21
2247	33175357	19
2259	33315375	18
9835	134659380	17
9857	134919971	16
9880	135180134	15
21492	281897010	14
21709	284336183	13
29134	375868094	12
29684	381918915	11
29779	382934704	10
29824	383430764	9
29852	383743612	8
30450	390324502	7
57448	704068197	6
68339	821177045	5
69320	831191823	4
188414	2118730942	3
250179	2783178592	2
409599	4449769640	1
20000000	178308698367	1
