1	29547	118
3	77608	101
6	135844	99
9	179593	98
11	206420	97
12	219812	96
15	258529	95
17	282388	92
20	317392	90
174	2401925	89
177	2435063	87
182	2487016	84
186	2533164	83
189	2567218	82
190	2578072	81
191	2589016	80
194	2621376	79
196	2643385	78
206	2752283	76
214	2831859	73
219	2881568	72
221	2901484	71
223	2920771	70
225	2941653	69
228	2972967	66
233	3022627	65
450	5487966	63
459	5581968	61
465	5640900	60
468	5670089	59
475	5740883	58
476	5750901	56
480	5790800	54
481	5800913	53
698	8098494	52
900	10332156	51
901	10341752	50
906	10391257	49
926	10581067	48
931	10630895	46
937	10688670	45
1257	13971902	44
1265	14045437	43
1545	16800262	42
1551	16853709	41
1819	19652224	40
1849	19915339	38
1864	20049684	37
1873	20127418	36
1876	20152881	34
1878	20170506	33
1884	20223839	32
1896	20323173	31
2853	30038747	30
4642	47468990	28
5156	52326094	27
5196	52658150	25
5264	53234952	24
5310	53631345	23
5316	53681555	22
5368	54115378	21
5417	54508492	20
5634	56284639	19
6373	63126600	17
6378	63169523	16
6498	64153288	15
6620	65161506	14
6629	65238716	13
6652	65433111	12
11415	110199229	11
11645	112083440	10
11652	112141944	9
11711	112625628	8
11808	113419707	7
19790	183608463	6
20145	186481009	5
34646	314422609	4
52027	408690278	3
58877	441634894	2
359539	1810623821	1
20000000	155032333680	1
