1	29080	116
4	82560	109
5	99846	108
7	123629	107
12	165714	105
15	192051	104
16	200696	103
54	624461	96
55	634043	93
76	874654	91
79	902543	89
132	1373795	88
133	1380282	87
134	1388159	85
136	1403219	81
139	1429046	79
141	1446337	78
142	1455474	77
148	1501049	76
149	1508183	75
151	1524103	73
153	1538211	71
156	1561475	69
163	1616699	67
165	1631850	64
169	1663221	63
170	1670307	62
179	1730240	61
189	1797325	60
190	1803805	59
389	3444119	58
393	3470506	56
396	3496052	55
401	3537818	54
406	3570488	53
412	3608931	52
413	3614324	51
424	3691077	50
425	3698540	49
426	3706878	48
434	3757890	47
457	3903560	46
459	3913811	45
482	4052422	44
485	4066036	43
491	4101745	42
495	4121468	41
497	4130690	40
498	4135654	38
1956	14614730	37
2160	16050629	36
2161	16055268	35
2193	16233044	34
2426	17699175	33
2438	17769605	31
2470	17963324	30
2472	17974280	29
2500	18142842	28
2502	18157553	26
2524	18279830	25
4418	30101287	24
4778	32400477	23
4782	32421971	21
4798	32510228	19
4806	32552780	18
4880	32945052	17
11178	69961789	16
11458	71414789	15
11614	72215451	14
17650	107080476	13
18114	109407314	12
18356	110574189	11
22883	135845484	10
30580	177331405	9
42902	280287952	8
43187	283093060	7
46888	320128917	6
53200	387234909	5
54706	401225426	4
86987	738100136	3
250996	2399070236	2
1737298	15332990641	1
20000000	154562844112	1
