1	28776	118
3	59522	117
4	71119	114
5	81405	113
10	165310	109
65	717266	106
71	767091	103
72	777213	97
76	811761	96
78	827967	91
80	846057	85
85	893643	83
89	927805	81
96	979282	80
98	991872	78
102	1018023	76
104	1033406	71
194	1882652	70
198	1910038	68
203	1956592	67
212	2027353	66
215	2046708	63
219	2073768	60
222	2095830	58
224	2108235	57
226	2119261	54
227	2125276	53
231	2152090	52
232	2158104	50
233	2164144	49
234	2173554	48
238	2201099	47
675	5477117	46
678	5497153	44
680	5509220	43
706	5669705	42
1249	9679528	41
1446	11051128	40
1465	11175842	39
1473	11218045	38
1479	11250979	37
1480	11255690	36
1490	11310950	34
1506	11395858	33
1520	11467767	32
1522	11478214	31
1545	11601937	30
2435	17539528	29
2443	17586527	28
2445	17596758	27
2453	17637192	26
2462	17685553	25
2478	17770355	24
6229	41452706	23
6278	41714537	22
7077	46415963	21
7133	46710348	20
7160	46843759	19
7235	47222996	18
7254	47315318	17
7368	47899034	16
7506	48609127	15
9929	62927030	14
9974	63161029	13
12786	79281375	12
12863	79653905	11
13367	82144462	10
13538	83001719	9
31065	206358702	8
38794	264901032	7
49599	370669915	6
50303	376902503	5
50846	381737285	4
70541	573056343	3
71593	582363848	2
242537	2160566200	1
20000000	126078153052	1
