1	32568	108
2	53496	103
3	73594	102
5	119552	94
7	158533	92
31	570773	89
34	612060	85
35	627304	84
36	643222	80
110	1752932	78
111	1765512	77
115	1817842	76
121	1899602	75
122	1912418	73
136	2079238	70
138	2104305	69
140	2131148	68
142	2160188	65
146	2217142	64
157	2362585	60
162	2426952	59
169	2510298	58
337	4933190	55
339	4958675	52
343	5008984	51
345	5031249	48
353	5119776	47
368	5287306	46
371	5321071	45
497	6966917	44
499	6987838	43
512	7140476	42
513	7151816	41
712	9652596	40
713	9661676	39
752	10066189	38
763	10202482	37
785	10453618	36
800	10612746	35
1355	17629332	33
1379	17879811	32
1398	18056826	31
1405	18120129	30
1676	21272326	29
1677	21281793	28
1703	21530001	27
1714	21632638	26
1718	21669289	23
1734	21816171	22
4032	49569773	21
4057	49816482	20
4120	50398508	19
4126	50447835	18
4141	50576230	17
6389	75772043	16
6460	76409072	15
6994	81620661	14
7031	81941806	13
7066	82232830	12
12080	128540287	11
18886	189838397	10
19000	190707384	9
19006	190761479	8
33073	317105714	7
33208	318132074	6
66827	599338033	5
97053	854647813	4
132857	1185824348	3
290680	2516888110	2
292161	2528605740	1
562036	4620938290	0
