1	26668	132
2	45919	131
4	73891	130
9	120569	129
10	129379	128
12	146918	127
16	182733	124
19	210079	122
25	261634	121
26	271519	120
33	334327	117
35	348728	115
38	372459	114
39	381024	110
43	412658	108
47	441926	106
52	480533	102
55	502939	99
66	581235	98
67	588307	97
69	603263	95
75	652979	93
76	660975	92
78	676167	91
80	690549	88
81	697985	86
85	726661	85
89	755988	83
97	811805	82
101	837307	80
104	857048	79
106	870248	77
120	976987	75
133	1067418	73
145	1143808	71
146	1150647	70
151	1184691	69
159	1235941	68
160	1242820	67
185	1410132	66
194	1470614	64
195	1477080	62
198	1496413	60
221	1644735	59
234	1728368	57
243	1783928	56
255	1858031	55
259	1880953	54
272	1959042	53
278	1995303	49
284	2032930	48
285	2038992	47
301	2132841	45
306	2164404	44
346	2394624	42
356	2454107	41
363	2495980	39
398	2696025	38
411	2774782	36
431	2885221	35
515	3334337	34
522	3373307	33
591	3742263	32
708	4367840	31
724	4456114	30
910	5434633	29
946	5615508	28
973	5757335	27
1025	6033524	26
1054	6194728	25
1110	6496107	24
1427	8213181	23
1438	8269205	22
1445	8309329	20
1624	9268690	19
1804	10183739	18
1903	10682331	17
1970	11034652	16
2145	11923316	15
2229	12344831	14
2406	13236343	13
2590	14186211	12
2722	14859341	11
2917	15851153	10
3138	16934237	9
3402	18217973	8
3671	19524465	7
3780	20083017	6
4989	26096228	5
6036	31253060	4
15616	77370944	3
51432	254466966	2
20000000	162541544131	2
