1	24910	116
2	40745	115
5	73181	113
7	101098	108
8	116119	105
9	129492	101
11	149988	99
13	167904	97
14	178008	95
15	187715	92
38	429095	88
40	444599	86
99	971830	85
103	1009557	83
104	1018104	82
105	1027784	79
108	1053389	77
109	1061792	76
112	1082708	75
113	1090339	73
122	1149621	72
126	1180825	69
131	1216393	66
134	1240298	64
135	1247069	63
138	1269714	62
139	1276897	60
236	2001972	58
242	2045170	56
244	2062250	55
248	2088227	54
249	2093825	53
327	2722105	52
332	2753438	51
336	2777970	50
341	2809655	49
343	2820479	48
346	2839404	47
350	2862784	46
356	2899809	45
360	2927757	44
365	2955139	42
372	3002126	39
373	3008744	38
377	3034846	37
379	3047557	36
390	3110838	35
1297	9360726	34
1300	9378695	33
1580	11210587	31
1581	11216870	27
2912	19205165	25
2929	19299823	24
2982	19574487	23
2988	19605475	22
3000	19668538	21
3007	19700587	20
3049	19902352	19
6119	37262984	17
6184	37558131	16
8648	51004171	15
8654	51036739	13
8735	51432547	12
8770	51609954	11
8785	51687557	10
21515	117129620	9
21576	117406926	8
29773	157235807	7
30151	158907561	6
53789	274647758	5
53883	275077497	4
94066	464742187	3
94709	467670848	2
809502	4570325790	1
20000000	138042858504	1
