1	10411	52
12	63334	50
13	66439	49
14	69643	48
16	76066	46
37	168221	45
38	171749	44
39	175142	43
44	191589	41
46	199160	40
50	214002	38
118	479362	36
119	482227	34
130	515053	33
223	874166	31
225	880391	29
226	883611	28
229	893554	27
235	913322	26
245	945435	24
247	951833	23
315	1205559	22
317	1212144	21
333	1256723	20
342	1281510	19
344	1286060	18
919	3082090	17
1127	3706294	16
1379	4455390	14
1390	4485562	13
1393	4493509	12
1497	4746123	10
1502	4757548	9
1547	4865710	8
3857	11196328	7
3949	11412789	6
3952	11420199	5
8292	22299276	4
10890	28639435	2
138683	321197900	1
183152	418736872	0
