1	37174	156
4	107162	154
5	127191	152
6	146718	149
7	165685	144
8	183739	143
10	220700	137
11	240022	135
13	276748	134
14	294671	130
19	380890	129
23	449246	126
24	466508	122
25	483865	120
30	570414	119
33	622778	114
34	640302	109
38	708809	108
39	725190	107
40	741926	104
44	806304	102
46	839289	100
57	1011459	97
63	1096336	96
68	1167177	95
74	1258458	94
86	1440423	90
88	1469755	88
90	1500407	85
93	1548506	81
95	1580452	80
100	1657509	79
101	1672268	78
102	1696549	76
106	1759332	75
107	1775231	74
109	1808775	73
110	1825060	72
115	1907571	70
136	2210419	69
140	2266469	67
147	2363021	66
152	2433281	62
161	2562367	61
162	2576850	59
165	2620631	58
178	2801416	57
184	2884782	54
197	3057847	52
204	3148332	51
209	3215098	50
214	3282266	49
220	3361572	47
243	3672896	45
257	3869123	44
274	4095665	43
291	4302539	42
297	4372454	40
326	4719049	39
330	4769592	38
379	5340458	37
422	5824629	36
439	6021722	33
537	7128544	32
547	7238098	31
550	7275879	30
572	7542318	28
655	8495405	26
844	10559658	25
873	10872573	24
908	11239268	23
960	11788084	22
1163	13947693	21
1195	14288701	20
1223	14611569	19
1281	15264426	18
1373	16245425	17
1409	16649979	16
1438	16970786	15
1460	17208762	14
1469	17314976	13
1700	19741579	12
2122	23973295	11
2904	31553669	10
3377	36049441	9
4053	42481083	8
6667	67458095	7
7763	77975303	6
8399	84124587	5
10450	102972849	4
15143	146754153	3
26694	253580872	2
36885	347488773	1
2088047	13189748672	0
