1	21968	86
4	62667	82
6	83091	80
12	157627	79
14	174018	78
15	182332	75
16	190310	74
20	220316	73
26	262761	71
31	297301	70
33	311730	68
35	323402	66
38	344305	64
39	351761	62
41	366267	61
43	381496	60
44	388392	59
48	416300	58
54	457002	57
61	506892	56
63	519881	55
66	538963	54
67	544571	52
71	567243	51
74	585605	50
87	667429	49
97	731199	47
104	775750	45
113	829235	44
116	847913	42
135	962449	40
138	982579	39
140	996243	36
143	1014221	35
148	1044626	32
150	1056468	31
169	1163039	30
175	1196756	29
177	1208094	28
183	1245366	27
190	1284425	26
197	1322628	24
198	1328631	21
234	1520079	20
254	1622054	19
268	1690354	17
425	2462887	16
464	2660230	15
490	2788136	14
496	2816703	13
527	2969730	12
542	3049545	11
687	3758473	10
719	3917666	9
896	4759327	8
1242	6379525	7
1755	8761169	6
1778	8865927	5
5716	27297756	4
7646	36104680	3
20000000	88078382995	3
