1	17809	98
3	44789	95
6	74956	94
7	82528	92
11	106850	91
14	131421	87
16	154717	85
22	203344	84
27	237474	83
28	244190	82
30	256951	80
32	268891	78
35	287863	77
36	293837	74
39	310790	73
40	316581	71
46	347315	69
50	367672	67
51	373343	66
55	395819	64
212	1348029	63
216	1370490	61
226	1423760	59
229	1440065	58
329	2018799	57
330	2024155	56
334	2046060	55
546	3208884	54
554	3242322	53
555	3246531	52
560	3268229	51
565	3291006	50
567	3299974	46
572	3322512	44
578	3349392	42
587	3391616	41
589	3401813	38
622	3540687	37
623	3544698	36
638	3606551	35
1010	5500052	34
1013	5513021	33
1014	5517556	31
1022	5551242	30
1029	5582040	29
1039	5622888	28
1042	5636121	27
1046	5652793	24
1082	5799446	23
1096	5854494	22
1098	5863097	21
1127	5981130	20
1132	6001369	19
1154	6090122	18
1155	6094941	17
1160	6115435	16
5074	23767888	15
5123	23956180	14
5185	24197582	13
5261	24482758	12
5295	24607835	11
6993	31882206	10
7000	31910621	9
7038	32051193	8
7293	32989565	7
12101	52409127	6
12153	52593457	5
39821	166749573	4
39913	167075578	3
40099	167705918	2
160704	948551836	1
20000000	113236412339	1
