1	18944	101
3	46371	86
6	82468	76
43	372933	75
44	378487	73
51	417009	71
52	422621	70
57	456041	69
62	486847	67
63	492908	65
65	503854	64
181	1265753	62
190	1317661	61
194	1338028	60
200	1366767	59
205	1389641	58
207	1399477	57
211	1418811	56
216	1442947	55
227	1501147	54
230	1516952	52
231	1522274	50
232	1527566	48
246	1593034	47
249	1607766	45
255	1638156	44
277	1744190	43
520	3088723	42
536	3158210	41
537	3162615	39
540	3176594	37
549	3217050	36
557	3252597	34
570	3312136	32
575	3333182	31
580	3354354	30
587	3382839	29
598	3430077	27
616	3502538	26
617	3507025	25
625	3541840	24
1859	9516142	22
1860	9520230	21
1906	9698445	20
1930	9790583	19
3372	16396588	18
3398	16495937	17
3953	18925749	16
5978	27793347	15
6005	27897387	14
6015	27934886	13
7317	33107887	12
7370	33300623	11
8903	39488716	10
10375	45328675	9
10455	45615835	8
10462	45642451	7
10649	46302321	6
10990	47510854	5
11259	48473603	4
19416	80171869	3
66090	263291247	2
79134	311719548	1
20000000	103483207661	1
