1	19736	80
12	164249	72
14	191222	68
15	206215	67
18	236085	64
21	262201	63
24	286090	62
25	294154	58
27	310314	56
31	340700	54
33	354776	53
35	368345	50
36	375450	49
37	383030	48
40	405315	47
42	420565	46
43	427875	45
44	435388	44
126	1058119	43
128	1072120	42
132	1098359	41
329	2589992	40
336	2633215	39
338	2646223	37
341	2667524	36
350	2726526	35
356	2763781	33
560	4211378	31
561	4218209	28
567	4256091	26
568	4262032	24
1723	11991812	23
1724	11997542	22
1739	12088594	21
1740	12094530	20
1745	12125399	19
1755	12187265	18
1756	12193572	16
2194	14891109	15
2202	14936484	14
2205	14954100	13
3190	21089085	12
4646	30119606	11
4708	30462352	10
5287	33949260	9
5313	34091164	8
5664	35968483	7
5677	36039324	6
11541	70912790	5
11556	70996696	4
11862	72671917	3
12254	74806434	2
31036	179220638	1
31098	179547755	0
