1	27097	133
11	146473	131
14	174544	130
15	183927	128
19	220891	125
20	230050	124
22	249224	120
25	279632	117
28	315856	115
31	347978	112
33	368986	109
38	421143	108
44	474070	107
46	492335	102
59	600881	101
61	616267	97
78	743071	96
79	750846	95
85	800724	94
86	809553	93
88	826893	92
93	870580	91
95	887030	89
97	902967	88
103	955693	86
110	1018028	85
118	1087228	84
120	1103387	83
123	1127695	81
152	1354194	80
156	1388408	78
157	1396316	77
158	1405393	75
175	1544359	73
193	1684968	72
200	1749268	71
205	1791630	70
208	1816588	69
216	1885553	67
221	1928591	65
223	1946580	64
225	1963216	62
228	1988089	61
278	2348464	60
292	2457510	57
302	2533888	56
331	2744968	54
356	2906824	53
357	2914038	51
364	2965442	48
369	3004483	43
381	3092299	42
389	3151335	41
393	3181248	40
427	3415527	39
450	3566583	37
462	3645404	36
473	3717466	35
480	3760838	33
497	3873568	31
534	4132290	30
539	4161175	29
565	4328683	28
585	4462135	27
590	4496132	25
603	4589882	24
659	4919721	23
729	5322247	22
813	5825922	21
993	6867653	20
1007	6958154	19
1069	7328846	18
1287	8617419	17
1319	8794378	15
1326	8837157	14
1669	10754327	13
1972	12421947	12
2030	12750129	11
2191	13614225	10
2845	17059538	9
3229	19051582	8
14621	78096136	7
91886	476636923	6
98525	510865657	5
100599	521668471	4
133033	689267566	3
372699	1906089938	2
3999165	20349555638	1
20000000	109601677271	1
