1	17755	68
4	53694	66
5	63858	65
7	82278	64
9	99869	61
27	293601	60
28	301609	59
34	350131	57
36	364714	56
40	392401	55
43	413631	54
45	428739	52
121	1011688	50
124	1032912	49
193	1573304	48
194	1579510	45
197	1598975	43
204	1644401	42
208	1668802	41
212	1691959	40
215	1711241	36
348	2680489	35
352	2705071	34
368	2808582	32
369	2814266	31
370	2820442	30
388	2933584	27
473	3504558	26
484	3570983	25
488	3595847	24
492	3620366	23
495	3637698	21
918	6418761	20
1088	7510955	19
1093	7539945	18
1098	7567967	17
1150	7860424	16
1169	7963309	15
1183	8036430	13
1192	8084331	12
1216	8218028	11
1267	8485202	10
1321	8758487	9
1374	9017650	8
1389	9092484	7
3659	22231544	6
3683	22352182	5
6959	40392253	4
8397	47227380	3
22727	121289400	2
23055	122827686	1
86017	434162528	0
