1	35616	108
2	58823	106
18	355448	105
19	370682	104
20	385988	100
21	400920	99
26	471669	97
28	500734	96
29	517213	93
30	532810	89
31	548820	85
125	2080717	83
126	2096188	79
127	2111714	76
301	4692351	74
302	4704076	72
305	4742802	68
310	4807181	66
312	4830305	65
315	4868246	63
322	4957671	62
327	5018226	61
484	7083395	60
490	7149628	57
497	7237097	56
500	7276426	55
518	7481414	53
706	10032354	52
723	10257249	51
732	10373955	50
737	10437774	48
738	10449173	47
1095	15115547	46
1096	15126759	44
1097	15138369	43
1110	15291352	41
1111	15302546	40
1114	15339372	39
1591	21231724	36
1604	21370158	34
2102	27576845	32
2112	27694900	31
2134	27936607	30
2656	33889942	29
4979	61119898	27
4996	61289539	26
5049	61812503	25
5080	62124500	24
7577	89863738	23
7631	90377267	22
7632	90385891	21
8471	99335815	20
8500	99626161	18
10008	115515983	17
10173	117122576	15
11235	127795241	14
11247	127910090	12
21536	233926251	11
21560	234146999	10
48000	496443304	9
48010	496527815	8
51577	529912284	7
51702	531003934	6
109763	901894424	5
110708	906500504	4
640114	3553144526	3
656088	3631218035	2
3868958	22801638263	1
20000000	127301918082	1
