1	25549	73
2	41191	71
3	54764	68
56	750021	65
57	761420	64
59	781551	57
62	812529	54
70	885214	52
72	902817	51
73	910642	50
76	937098	49
84	1005503	48
85	1014759	40
96	1119758	39
98	1135673	38
106	1201685	37
113	1267337	36
125	1375225	34
127	1389725	33
128	1398662	32
228	2299913	31
316	3152396	30
324	3214975	29
330	3257587	28
331	3265802	27
1136	10429747	26
1146	10510722	25
1156	10601292	23
1166	10677281	22
1171	10709859	21
1262	11326620	20
1283	11456973	19
1286	11481525	18
1312	11669673	17
2462	20982293	16
2475	21068956	14
2734	23236255	13
2745	23311704	12
5647	44861326	11
5670	45007930	10
7373	57495177	9
7389	57597477	8
7406	57714192	7
7519	58431499	6
7647	59190959	5
8373	64077633	4
25558	174191125	3
41558	273998320	2
41753	275132548	1
53141	345217777	0
