1	25616	85
2	41525	83
3	55763	81
5	80012	80
8	120558	76
9	135395	72
10	148092	71
22	304401	70
23	314081	68
26	342615	66
28	364060	63
30	382227	62
31	391649	60
32	401269	57
34	422303	54
36	443608	51
39	471991	49
41	490498	48
174	1920784	47
179	1969994	46
181	1988081	45
183	2005812	42
188	2048909	40
194	2099513	39
200	2148660	38
213	2262113	37
225	2354817	35
313	3138844	33
315	3155566	32
319	3190081	31
322	3216420	30
323	3228708	28
329	3277157	27
833	7831995	26
849	7956508	22
858	8031791	21
1599	14199274	20
1608	14263096	19
1630	14423399	18
1644	14521803	17
1659	14635825	16
1662	14656500	15
2900	24752577	14
2932	24963876	13
3862	31938362	12
3863	31944050	11
3945	32471931	10
4573	36945910	9
4600	37116483	8
4630	37303501	6
7068	54460317	5
7158	55011350	4
26274	186906054	3
30251	214136101	2
32042	225789163	1
79776	519291057	0
