1	23924	83
2	38968	80
3	52261	74
5	83609	71
8	126047	69
9	139599	66
10	152653	63
44	520137	62
70	800445	61
72	815037	60
78	867141	58
81	895867	52
82	905973	51
83	915784	49
88	967577	45
91	998048	44
93	1015729	42
98	1062629	40
99	1071292	39
100	1079463	38
103	1102537	37
376	3705783	36
536	5145545	33
537	5152121	32
543	5198567	31
545	5212848	30
547	5228721	28
556	5302557	26
568	5400986	25
572	5430663	23
745	6908039	22
783	7151347	20
825	7432585	18
838	7531309	17
847	7599284	16
1441	12361571	15
2510	20821856	14
3234	26113266	13
3255	26249127	12
4104	32536310	11
4114	32603291	10
4131	32728785	9
4171	32998361	8
10568	77894202	7
10667	78529600	6
10762	79112437	5
23588	169950431	4
23625	170186763	3
24105	173194987	2
24884	177947917	1
25858	183796085	0
