1	20759	61
4	61606	59
5	73732	58
15	181379	57
28	331111	53
31	358662	52
67	678443	50
70	705247	49
71	713903	48
72	722780	47
73	731640	46
74	739904	43
79	782184	41
83	812785	40
93	882086	38
94	889002	37
99	925451	36
106	974476	31
113	1027478	30
116	1049100	28
120	1079157	27
304	2529853	26
305	2537281	23
335	2728983	22
345	2786461	21
953	7434721	20
967	7525415	19
976	7585243	18
1001	7743057	17
1002	7749167	15
1572	11883975	13
1636	12272586	12
1653	12372811	11
1670	12468951	10
2404	17264014	8
2429	17416953	7
4263	29324419	6
8742	57389440	5
8771	57545362	4
8966	58586561	3
8990	58728845	2
9182	59716572	1
64274	367518720	0
