1	34632	126
2	60280	124
3	83504	123
4	104142	122
10	215072	121
11	231713	120
14	278041	118
17	325329	115
19	355673	113
24	429356	111
27	471503	110
28	485179	109
31	525739	108
32	540313	107
35	583327	106
40	652002	105
41	665621	104
42	679365	103
44	706236	101
47	747563	99
48	759910	98
49	772980	97
51	799919	96
55	855340	95
58	898042	94
66	1005264	92
68	1029740	91
70	1055179	88
78	1166344	85
80	1195016	84
81	1209484	83
95	1408121	82
97	1436763	80
101	1493409	78
109	1595693	76
115	1674795	73
122	1772846	72
128	1854519	70
135	1946059	69
146	2083222	68
161	2283626	66
170	2391742	65
176	2464014	64
181	2523483	63
184	2559852	62
199	2743573	61
215	2935636	59
216	2947483	58
219	2984203	57
221	3010330	56
237	3197116	54
239	3220611	53
243	3265717	52
250	3344663	51
266	3537363	50
268	3560415	49
269	3572747	48
275	3644843	47
284	3750574	46
300	3928672	45
318	4138612	44
321	4171888	43
330	4275206	42
371	4714608	41
398	5001727	40
408	5110263	39
415	5192179	38
423	5286627	36
469	5780644	35
512	6251049	34
524	6383529	33
625	7473951	31
632	7543057	30
633	7553168	29
711	8361832	28
732	8582928	27
755	8830747	26
759	8875400	25
776	9055347	24
804	9360373	23
828	9617440	22
832	9659492	21
839	9732221	20
973	11142179	19
980	11219873	18
983	11252372	17
1125	12712242	16
1499	16367670	15
1505	16427241	14
1527	16641128	11
1591	17255631	10
1970	20930365	9
2349	24627674	8
2673	27806437	7
2787	28894423	6
4701	47015806	5
19262	183742478	4
26480	250875927	3
20000000	117215850530	3
