1	28929	120
3	72705	119
4	91899	117
22	418140	115
25	463281	113
29	524576	111
30	539690	109
38	658005	106
39	673193	103
43	731611	102
103	1697708	101
106	1740786	99
111	1812143	98
112	1826411	96
113	1841112	94
114	1855282	93
119	1923822	91
120	1937424	90
122	1964561	89
123	1978177	88
125	2006078	87
127	2033915	84
134	2131494	83
138	2186137	81
140	2213291	79
142	2240746	78
144	2268575	76
233	3580630	75
235	3608805	72
467	6968336	70
469	6995691	69
472	7036487	68
473	7050070	65
485	7215155	63
627	9245503	62
633	9326191	61
634	9340274	60
639	9409195	58
640	9422625	57
644	9476617	56
647	9517931	55
651	9571968	54
843	12242381	53
849	12322523	52
858	12437330	51
863	12500923	50
866	12538019	49
1160	16539127	48
1163	16577320	47
1165	16604091	45
1184	16846607	44
1188	16896005	43
1524	21257327	41
1534	21382400	40
1545	21519669	38
1547	21544820	37
1560	21706717	35
2073	28184187	34
2126	28759800	33
2143	28933681	32
2159	29095494	31
2172	29218701	30
2189	29388031	29
2210	29607338	28
2221	29720195	27
2228	29793714	24
2280	30331832	23
2397	31506443	22
2410	31632615	21
4466	56966465	20
4473	57039310	19
5783	72575988	18
7774	97559684	17
7784	97670374	16
7800	97842934	15
7825	98118400	13
8126	101430108	12
10883	133031965	11
10984	134003529	10
14053	167870215	9
14253	169893203	8
17093	201458883	7
17138	201920402	6
31368	348600591	5
33336	366912517	4
82924	617679942	3
202787	1166187089	2
244363	1503386956	1
351545	2515926249	0
