1	21579	67
3	48702	65
4	60118	64
14	189742	60
16	209475	59
19	238339	58
27	315352	56
29	335079	55
32	364707	52
35	393290	48
36	403164	46
39	433079	45
44	483231	44
49	529336	43
75	750466	42
82	807030	40
88	857558	39
116	1100367	38
117	1109605	37
118	1119299	36
120	1138301	34
123	1166734	33
142	1323811	32
143	1332316	31
148	1377719	30
157	1455802	29
168	1549211	28
175	1607921	25
186	1691129	23
203	1808861	22
220	1945930	21
237	2081363	20
251	2185632	19
256	2224634	18
505	3949363	17
563	4355395	15
828	6069137	14
865	6316491	13
1031	7386623	12
1305	9152543	11
1412	9840045	10
1923	13059644	9
2295	15233857	8
3061	19461051	7
4453	27466913	6
5081	30915897	5
7741	45130193	4
20000000	86847722106	4
