1	28001	99
3	66774	97
7	136575	93
8	152883	91
12	212501	90
14	240549	88
17	282475	87
25	382413	84
27	406475	83
28	418140	82
29	429513	81
30	441182	79
33	476830	78
42	572932	74
44	594047	72
45	605367	71
46	616958	68
49	652389	65
57	741758	64
59	762227	63
61	782779	62
74	910282	61
84	1007960	60
85	1018532	57
88	1048401	55
105	1204717	54
116	1317833	51
119	1348131	50
126	1411755	49
128	1429275	48
137	1510864	46
139	1528421	45
152	1646051	44
154	1664313	43
157	1692212	41
159	1710737	40
177	1866511	38
187	1951380	37
193	2006582	36
210	2150851	35
212	2167794	34
215	2193655	33
236	2378690	32
240	2415531	31
246	2473249	30
260	2606390	29
275	2730954	28
299	2931433	26
308	3009199	25
322	3128592	24
332	3211823	23
336	3246123	22
352	3371904	21
399	3784607	20
411	3887111	19
419	3949851	18
508	4631252	17
659	5781601	16
699	6079609	15
749	6462131	14
752	6484379	13
802	6851448	12
1159	9482930	11
1275	10341276	10
1686	13232317	9
1763	13767508	8
1993	15356072	7
2023	15561534	6
13642	96758344	5
20000000	113213107176	5
