1	28923	95
7	127808	93
8	145974	90
22	364821	87
25	402100	83
27	427915	82
28	440345	81
45	689299	77
48	727401	75
54	794068	74
74	1062668	73
76	1086373	71
80	1135844	70
81	1148156	69
83	1171711	67
89	1245829	66
96	1325845	65
100	1369582	62
105	1424539	59
107	1445459	57
112	1493484	55
119	1561368	53
120	1570582	52
184	2298774	51
185	2309352	50
187	2332833	47
190	2365363	45
191	2376574	43
195	2417936	38
196	2428653	37
202	2492729	36
219	2655694	35
222	2686172	34
228	2750027	33
841	9198886	31
842	9208979	29
846	9247100	27
848	9268543	25
851	9303772	24
1303	13897363	23
1786	18699964	22
1805	18855569	19
2755	27820452	18
4382	42951427	17
4386	42981656	16
4393	43040712	14
4396	43062358	13
4414	43198387	12
4419	43236163	11
4441	43407183	10
5528	53157217	9
5597	53692064	8
10368	96562081	7
10414	96935664	6
11290	104389777	5
16776	149122285	4
17073	151374805	3
35661	302817468	2
138663	1084239804	1
2048654	15093911405	0
