1	22391	80
2	35721	79
4	55226	78
8	83415	77
19	146945	76
22	165396	75
26	192150	73
33	241223	70
35	255524	69
39	283309	68
40	289667	67
44	313524	63
46	325156	62
51	355715	61
53	369487	59
55	382918	58
59	408143	57
63	432661	56
69	468700	53
79	525471	52
86	564864	49
93	604323	48
95	614252	47
118	729786	46
123	755747	45
128	781758	43
135	818813	42
136	824892	40
163	970150	39
176	1031548	37
219	1223733	34
222	1237557	32
233	1287073	30
248	1355368	28
263	1421357	26
264	1426553	24
270	1454839	21
311	1630268	20
317	1656755	19
321	1675743	18
365	1872270	17
386	1965694	16
395	2000625	15
476	2327914	13
485	2367762	12
491	2392251	9
580	2752918	8
582	2760598	7
741	3395084	6
758	3460421	5
890	3978811	3
1142	4932568	2
6894	26310677	1
1028482	3835257221	0
