1	21249	74
5	73935	73
6	83366	69
7	92808	67
10	122605	66
15	176293	61
16	188439	60
24	296767	59
25	307046	57
26	315916	56
30	347377	55
37	401487	54
58	594108	51
60	610562	49
87	850385	48
91	883839	44
93	901365	42
94	910103	41
100	958122	40
101	966119	39
124	1166139	38
128	1196951	37
135	1247382	36
213	1844150	35
215	1857689	34
289	2377221	33
385	3094690	32
388	3112243	31
463	3676588	30
466	3697352	29
471	3729644	28
474	3746657	25
475	3751825	24
483	3797334	23
496	3877995	20
508	3952760	19
984	7225346	18
1007	7357912	17
1885	13097802	16
1913	13263701	15
1994	13734227	13
2001	13774213	12
3364	22432716	11
3800	24945251	10
3837	25143720	9
4863	31081121	8
9921	60165793	7
10990	65761740	6
20201	115500835	5
35052	192865840	4
52897	285976416	3
71864	380030728	2
128711	663290181	1
1531586	7848460581	0
