1	9629	44
5	38669	43
6	44222	42
9	61780	41
10	68846	39
13	85671	38
14	91127	37
16	101654	35
18	112639	33
32	194025	32
39	227150	31
63	345825	30
68	367421	29
69	371800	27
73	389122	26
76	402216	25
88	453914	24
89	457952	22
92	470450	21
97	490295	19
301	1396475	18
302	1400542	17
306	1416252	16
312	1437246	15
421	1889483	14
584	2511696	12
600	2566444	11
768	3243320	10
795	3334102	9
1954	7674394	8
1970	7727042	7
2698	10370088	6
4105	15389195	5
5342	19462908	4
5417	19689694	3
5433	19737439	2
71880	220755137	1
71956	220977369	0
